time,thrust
4.722,1192.583618
4.723,1198.804688
4.724,1176.408813
4.725,1173.92041
4.726,1193.827881
4.727,1190.717285
4.728,1185.118286
4.729,1196.316284
4.73,1182.007813
4.731,1174.54248
4.732,1178.897217
4.733,1182.007813
4.734,1197.560547
4.735,1188.228882
4.736,1184.496216
4.737,1172.676147
4.738,1165.832886
4.739,1185.740479
4.74,1196.316284
4.741,1195.072021
4.742,1185.740479
4.743,1168.321411
4.744,1188.228882
4.745,1172.676147
4.746,1190.717285
4.747,1173.298218
4.748,1189.473145
4.749,1201.293213
4.75,1174.54248
4.751,1178.897217
4.752,1188.228882
4.753,1185.118286
4.754,1177.030884
4.755,1186.984619
4.756,1205.025757
4.757,1182.007813
4.758,1205.647949
4.759,1175.164551
4.76,1194.449951
4.761,1191.339355
4.762,1176.408813
4.763,1195.694214
4.764,1183.251953
4.765,1185.740479
4.766,1166.455078
4.767,1177.030884
4.768,1176.408813
4.769,1201.915283
4.77,1190.095215
4.771,1189.473145
4.772,1182.007813
4.773,1184.496216
4.774,1196.316284
4.775,1172.054077
4.776,1198.182617
4.777,1182.629883
4.778,1202.537354
4.779,1165.832886
4.78,1183.874146
4.781,1190.717285
4.782,1186.984619
4.783,1190.717285
4.784,1182.629883
4.785,1189.473145
4.786,1176.408813
4.787,1178.897217
4.788,1188.850952
4.789,1180.141479
4.79,1180.141479
4.791,1161.478149
4.792,1170.187744
4.793,1191.339355
4.794,1173.92041
4.795,1180.76355
4.796,1180.141479
4.797,1200.04895
4.798,1188.228882
4.799,1168.943481
4.8,1185.118286
4.801,1188.228882
4.802,1183.251953
4.803,1198.804688
4.804,1170.809814
4.805,1178.897217
4.806,1155.25708
4.807,1179.519287
4.808,1188.850952
4.809,1182.629883
4.81,1183.874146
4.811,1173.298218
4.812,1187.606812
4.813,1168.943481
4.814,1173.92041
4.815,1178.897217
4.816,1163.966553
4.817,1184.496216
4.818,1180.141479
4.819,1177.652954
4.82,1157.745483
4.821,1171.431885
4.822,1169.565552
4.823,1168.943481
4.824,1173.92041
4.825,1152.146484
4.826,1168.943481
4.827,1178.897217
4.828,1175.164551
4.829,1188.228882
4.83,1175.786621
4.831,1193.827881
4.832,1194.449951
4.833,1188.850952
4.834,1183.874146
4.835,1175.164551
4.836,1182.629883
4.837,1173.92041
4.838,1143.437012
4.839,1158.367676
4.84,1152.768677
4.841,1188.850952
4.842,1185.118286
4.843,1177.652954
4.844,1191.339355
4.845,1165.832886
4.846,1193.827881
4.847,1181.38562
4.848,1198.804688
4.849,1182.007813
4.85,1178.897217
4.851,1188.228882
4.852,1166.455078
4.853,1185.740479
4.854,1180.141479
4.855,1170.187744
4.856,1160.856079
4.857,1179.519287
4.858,1182.629883
4.859,1173.92041
4.86,1201.915283
4.861,1177.652954
4.862,1188.850952
4.863,1177.030884
4.864,1169.565552
4.865,1165.210815
4.866,1157.123413
4.867,1177.030884
4.868,1183.251953
4.869,1172.054077
4.87,1179.519287
4.871,1177.652954
4.872,1173.92041
4.873,1176.408813
4.874,1187.606812
4.875,1176.408813
4.876,1179.519287
4.877,1157.745483
4.878,1175.164551
4.879,1167.077148
4.88,1182.629883
4.881,1172.676147
4.882,1169.565552
4.883,1179.519287
4.884,1168.943481
4.885,1179.519287
4.886,1177.652954
4.887,1168.943481
4.888,1182.007813
4.889,1165.210815
4.89,1154.012817
4.891,1173.298218
4.892,1177.652954
4.893,1169.565552
4.894,1177.652954
4.895,1177.030884
4.896,1175.786621
4.897,1191.339355
4.898,1169.565552
4.899,1175.786621
4.9,1171.431885
4.901,1165.210815
4.902,1176.408813
4.903,1167.077148
4.904,1167.699219
4.905,1155.87915
4.906,1165.210815
4.907,1149.036011
4.908,1164.588745
4.909,1189.473145
4.91,1178.275146
4.911,1173.92041
4.912,1165.210815
4.913,1186.984619
4.914,1175.786621
4.915,1165.210815
4.916,1163.966553
4.917,1157.123413
4.918,1157.123413
4.919,1172.676147
4.92,1152.768677
4.921,1162.722412
4.922,1175.786621
4.923,1169.565552
4.924,1188.228882
4.925,1169.565552
4.926,1188.850952
4.927,1161.478149
4.928,1169.565552
4.929,1185.740479
4.93,1183.874146
4.931,1171.431885
4.932,1158.989746
4.933,1188.228882
4.934,1166.455078
4.935,1166.455078
4.936,1157.123413
4.937,1168.321411
4.938,1175.164551
4.939,1177.030884
4.94,1172.054077
4.941,1173.92041
4.942,1168.321411
4.943,1172.054077
4.944,1189.473145
4.945,1153.390747
4.946,1170.809814
4.947,1161.478149
4.948,1152.768677
4.949,1163.966553
4.95,1165.832886
4.951,1155.87915
4.952,1167.077148
4.953,1161.478149
4.954,1189.473145
4.955,1161.478149
4.956,1158.989746
4.957,1168.943481
4.958,1175.786621
4.959,1159.611816
4.96,1164.588745
4.961,1165.832886
4.962,1153.390747
4.963,1158.989746
4.964,1161.478149
4.965,1170.187744
4.966,1173.92041
4.967,1183.874146
4.968,1163.344482
4.969,1158.367676
4.97,1163.344482
4.971,1158.989746
4.972,1166.455078
4.973,1161.478149
4.974,1163.966553
4.975,1178.897217
4.976,1162.10022
4.977,1163.966553
4.978,1166.455078
4.979,1164.588745
4.98,1180.141479
4.981,1166.455078
4.982,1180.141479
4.983,1173.298218
4.984,1175.164551
4.985,1176.408813
4.986,1178.897217
4.987,1183.251953
4.988,1174.54248
4.989,1158.367676
4.99,1152.146484
4.991,1165.832886
4.992,1173.298218
4.993,1172.054077
4.994,1189.473145
4.995,1147.169678
4.996,1166.455078
4.997,1177.652954
4.998,1167.077148
4.999,1172.054077
5,1173.92041
5.001,1161.478149
5.002,1159.611816
5.003,1145.303345
5.004,1167.699219
5.005,1170.187744
5.006,1179.519287
5.007,1164.588745
5.008,1182.629883
5.009,1157.123413
5.01,1175.164551
5.011,1182.629883
5.012,1167.077148
5.013,1168.943481
5.014,1165.210815
5.015,1166.455078
5.016,1160.856079
5.017,1154.63501
5.018,1167.077148
5.019,1171.431885
5.02,1178.275146
5.021,1182.007813
5.022,1183.251953
5.023,1155.25708
5.024,1172.054077
5.025,1174.54248
5.026,1154.63501
5.027,1154.012817
5.028,1150.280151
5.029,1160.233887
5.03,1176.408813
5.031,1170.809814
5.032,1162.722412
5.033,1165.210815
5.034,1182.007813
5.035,1177.652954
5.036,1172.676147
5.037,1155.25708
5.038,1160.233887
5.039,1177.030884
5.04,1173.298218
5.041,1177.030884
5.042,1152.146484
5.043,1178.897217
5.044,1169.565552
5.045,1170.809814
5.046,1174.54248
5.047,1172.054077
5.048,1172.676147
5.049,1177.030884
5.05,1173.92041
5.051,1176.408813
5.052,1158.989746
5.053,1168.943481
5.054,1168.943481
5.055,1170.809814
5.056,1140.948608
5.057,1162.722412
5.058,1167.077148
5.059,1178.897217
5.06,1170.187744
5.061,1177.030884
5.062,1188.850952
5.063,1164.588745
5.064,1162.10022
5.065,1169.565552
5.066,1156.501343
5.067,1152.768677
5.068,1147.791748
5.069,1155.25708
5.07,1146.547485
5.071,1162.10022
5.072,1168.321411
5.073,1176.408813
5.074,1167.077148
5.075,1164.588745
5.076,1163.966553
5.077,1152.768677
5.078,1159.611816
5.079,1165.210815
5.08,1164.588745
5.081,1177.652954
5.082,1177.652954
5.083,1171.431885
5.084,1168.943481
5.085,1175.164551
5.086,1160.233887
5.087,1147.791748
5.088,1146.547485
5.089,1155.25708
5.09,1180.141479
5.091,1162.10022
5.092,1147.169678
5.093,1181.38562
5.094,1144.681152
5.095,1156.501343
5.096,1160.856079
5.097,1178.897217
5.098,1174.54248
5.099,1161.478149
5.1,1178.275146
5.101,1160.856079
5.102,1165.210815
5.103,1160.233887
5.104,1165.210815
5.105,1164.588745
5.106,1168.943481
5.107,1164.588745
5.108,1150.902344
5.109,1174.54248
5.11,1170.187744
5.111,1178.275146
5.112,1176.408813
5.113,1163.344482
5.114,1173.92041
5.115,1158.989746
5.116,1178.897217
5.117,1174.54248
5.118,1152.768677
5.119,1159.611816
5.12,1156.501343
5.121,1172.676147
5.122,1174.54248
5.123,1161.478149
5.124,1160.233887
5.125,1163.344482
5.126,1173.298218
5.127,1158.367676
5.128,1155.87915
5.129,1144.059082
5.13,1170.187744
5.131,1157.745483
5.132,1170.809814
5.133,1156.501343
5.134,1154.012817
5.135,1159.611816
5.136,1165.832886
5.137,1161.478149
5.138,1140.326416
5.139,1157.745483
5.14,1169.565552
5.141,1166.455078
5.142,1162.722412
5.143,1159.611816
5.144,1193.827881
5.145,1168.943481
5.146,1155.25708
5.147,1167.699219
5.148,1161.478149
5.149,1177.030884
5.15,1171.431885
5.151,1163.966553
5.152,1163.966553
5.153,1142.192749
5.154,1141.570679
5.155,1161.478149
5.156,1139.704346
5.157,1172.054077
5.158,1155.25708
5.159,1158.989746
5.16,1173.92041
5.161,1170.187744
5.162,1167.077148
5.163,1163.344482
5.164,1175.164551
5.165,1175.164551
5.166,1154.012817
5.167,1151.524414
5.168,1150.280151
5.169,1160.233887
5.17,1167.699219
5.171,1158.989746
5.172,1170.187744
5.173,1139.704346
5.174,1129.75061
5.175,1169.565552
5.176,1159.611816
5.177,1186.362549
5.178,1171.431885
5.179,1166.455078
5.18,1150.902344
5.181,1144.059082
5.182,1163.966553
5.183,1160.233887
5.184,1168.321411
5.185,1158.989746
5.186,1158.367676
5.187,1174.54248
5.188,1154.012817
5.189,1158.989746
5.19,1142.814941
5.191,1181.38562
5.192,1162.722412
5.193,1165.832886
5.194,1167.077148
5.195,1157.123413
5.196,1167.699219
5.197,1157.123413
5.198,1172.676147
5.199,1168.943481
5.2,1160.233887
5.201,1163.344482
5.202,1166.455078
5.203,1169.565552
5.204,1157.745483
5.205,1140.948608
5.206,1154.63501
5.207,1144.059082
5.208,1160.233887
5.209,1172.054077
5.21,1182.007813
5.211,1169.565552
5.212,1151.524414
5.213,1157.745483
5.214,1154.012817
5.215,1172.676147
5.216,1172.054077
5.217,1156.501343
5.218,1162.722412
5.219,1150.902344
5.22,1166.455078
5.221,1173.92041
5.222,1162.10022
5.223,1164.588745
5.224,1150.280151
5.225,1154.63501
5.226,1134.105347
5.227,1179.519287
5.228,1165.210815
5.229,1147.169678
5.23,1147.791748
5.231,1157.123413
5.232,1159.611816
5.233,1154.012817
5.234,1161.478149
5.235,1161.478149
5.236,1167.699219
5.237,1170.187744
5.238,1152.146484
5.239,1158.989746
5.24,1160.233887
5.241,1179.519287
5.242,1164.588745
5.243,1163.344482
5.244,1149.036011
5.245,1158.367676
5.246,1147.791748
5.247,1167.077148
5.248,1160.856079
5.249,1157.123413
5.25,1158.367676
5.251,1160.856079
5.252,1145.925415
5.253,1166.455078
5.254,1155.25708
5.255,1137.215942
5.256,1157.745483
5.257,1137.215942
5.258,1152.146484
5.259,1147.791748
5.26,1149.036011
5.261,1156.501343
5.262,1160.856079
5.263,1174.54248
5.264,1162.722412
5.265,1149.658081
5.266,1162.10022
5.267,1138.460083
5.268,1137.838013
5.269,1162.722412
5.27,1152.146484
5.271,1137.215942
5.272,1142.192749
5.273,1148.413818
5.274,1168.943481
5.275,1173.92041
5.276,1158.989746
5.277,1150.280151
5.278,1143.437012
5.279,1165.210815
5.28,1175.786621
5.281,1170.187744
5.282,1139.082275
5.283,1135.97168
5.284,1136.59375
5.285,1162.10022
5.286,1167.699219
5.287,1159.611816
5.288,1165.210815
5.289,1157.123413
5.29,1158.989746
5.291,1162.10022
5.292,1139.082275
5.293,1150.902344
5.294,1150.902344
5.295,1146.547485
5.296,1137.215942
5.297,1153.390747
5.298,1165.832886
5.299,1173.298218
5.3,1152.768677
5.301,1155.87915
5.302,1137.215942
5.303,1149.658081
5.304,1141.570679
5.305,1165.832886
5.306,1166.455078
5.307,1167.077148
5.308,1168.943481
5.309,1135.97168
5.31,1168.943481
5.311,1149.658081
5.312,1153.390747
5.313,1158.367676
5.314,1149.036011
5.315,1145.303345
5.316,1163.344482
5.317,1168.943481
5.318,1174.54248
5.319,1163.966553
5.32,1165.832886
5.321,1139.704346
5.322,1148.413818
5.323,1177.652954
5.324,1149.658081
5.325,1155.87915
5.326,1144.681152
5.327,1144.681152
5.328,1156.501343
5.329,1160.856079
5.33,1171.431885
5.331,1166.455078
5.332,1152.146484
5.333,1149.036011
5.334,1144.059082
5.335,1165.210815
5.336,1167.077148
5.337,1168.943481
5.338,1144.059082
5.339,1165.210815
5.34,1143.437012
5.341,1149.658081
5.342,1161.478149
5.343,1136.59375
5.344,1144.681152
5.345,1159.611816
5.346,1164.588745
5.347,1160.233887
5.348,1152.768677
5.349,1144.059082
5.35,1165.210815
5.351,1152.768677
5.352,1159.611816
5.353,1163.344482
5.354,1152.146484
5.355,1146.547485
5.356,1168.943481
5.357,1176.408813
5.358,1127.262207
5.359,1151.524414
5.36,1154.63501
5.361,1162.722412
5.362,1150.902344
5.363,1147.791748
5.364,1157.745483
5.365,1144.059082
5.366,1146.547485
5.367,1175.786621
5.368,1167.077148
5.369,1156.501343
5.37,1153.390747
5.371,1151.524414
5.372,1130.372681
5.373,1153.390747
5.374,1152.146484
5.375,1152.146484
5.376,1148.413818
5.377,1152.768677
5.378,1156.501343
5.379,1149.036011
5.38,1152.146484
5.381,1151.524414
5.382,1155.25708
5.383,1146.547485
5.384,1156.501343
5.385,1147.791748
5.386,1150.280151
5.387,1139.082275
5.388,1155.25708
5.389,1132.239014
5.39,1147.169678
5.391,1138.460083
5.392,1139.704346
5.393,1158.989746
5.394,1160.233887
5.395,1145.925415
5.396,1165.210815
5.397,1151.524414
5.398,1162.10022
5.399,1151.524414
5.4,1141.570679
5.401,1160.233887
5.402,1162.10022
5.403,1164.588745
5.404,1172.676147
5.405,1154.012817
5.406,1158.989746
5.407,1160.233887
5.408,1135.349609
5.409,1142.814941
5.41,1135.97168
5.411,1151.524414
5.412,1152.768677
5.413,1150.280151
5.414,1142.192749
5.415,1146.547485
5.416,1163.966553
5.417,1167.699219
5.418,1165.210815
5.419,1134.105347
5.42,1170.809814
5.421,1152.146484
5.422,1130.372681
5.423,1152.768677
5.424,1140.326416
5.425,1142.814941
5.426,1142.814941
5.427,1155.87915
5.428,1143.437012
5.429,1167.077148
5.43,1149.658081
5.431,1160.856079
5.432,1153.390747
5.433,1163.966553
5.434,1147.791748
5.435,1150.902344
5.436,1165.210815
5.437,1146.547485
5.438,1140.326416
5.439,1140.326416
5.44,1146.547485
5.441,1120.418945
5.442,1147.791748
5.443,1139.704346
5.444,1139.704346
5.445,1147.791748
5.446,1145.925415
5.447,1163.344482
5.448,1139.704346
5.449,1144.059082
5.45,1155.87915
5.451,1154.012817
5.452,1144.059082
5.453,1134.727417
5.454,1155.87915
5.455,1155.87915
5.456,1155.25708
5.457,1166.455078
5.458,1147.169678
5.459,1153.390747
5.46,1143.437012
5.461,1138.460083
5.462,1147.791748
5.463,1147.169678
5.464,1136.59375
5.465,1155.25708
5.466,1149.036011
5.467,1141.570679
5.468,1158.367676
5.469,1142.814941
5.47,1164.588745
5.471,1158.989746
5.472,1139.082275
5.473,1150.902344
5.474,1154.63501
5.475,1150.902344
5.476,1137.838013
5.477,1160.856079
5.478,1154.63501
5.479,1148.413818
5.48,1153.390747
5.481,1141.570679
5.482,1162.10022
5.483,1150.902344
5.484,1127.262207
5.485,1160.233887
5.486,1172.054077
5.487,1153.390747
5.488,1147.791748
5.489,1159.611816
5.49,1150.280151
5.491,1143.437012
5.492,1150.280151
5.493,1142.814941
5.494,1140.948608
5.495,1163.344482
5.496,1155.87915
5.497,1154.012817
5.498,1149.036011
5.499,1149.036011
5.5,1164.588745
5.501,1168.943481
5.502,1167.699219
5.503,1161.478149
5.504,1167.077148
5.505,1154.63501
5.506,1162.10022
5.507,1159.611816
5.508,1157.745483
5.509,1169.565552
5.51,1162.722412
5.511,1150.280151
5.512,1167.699219
5.513,1158.367676
5.514,1179.519287
5.515,1157.123413
5.516,1175.164551
5.517,1160.856079
5.518,1154.012817
5.519,1165.210815
5.52,1171.431885
5.521,1177.652954
5.522,1183.251953
5.523,1176.408813
5.524,1153.390747
5.525,1168.943481
5.526,1168.321411
5.527,1196.316284
5.528,1187.606812
5.529,1158.989746
5.53,1149.036011
5.531,1152.768677
5.532,1158.367676
5.533,1171.431885
5.534,1190.095215
5.535,1167.699219
5.536,1167.077148
5.537,1178.275146
5.538,1170.187744
5.539,1169.565552
5.54,1185.740479
5.541,1172.676147
5.542,1177.652954
5.543,1165.210815
5.544,1155.25708
5.545,1157.745483
5.546,1155.87915
5.547,1180.76355
5.548,1188.850952
5.549,1170.809814
5.55,1165.832886
5.551,1155.87915
5.552,1173.92041
5.553,1160.233887
5.554,1175.164551
5.555,1167.077148
5.556,1177.030884
5.557,1163.966553
5.558,1159.611816
5.559,1180.76355
5.56,1155.25708
5.561,1180.141479
5.562,1169.565552
5.563,1157.123413
5.564,1178.897217
5.565,1169.565552
5.566,1179.519287
5.567,1150.280151
5.568,1167.699219
5.569,1170.809814
5.57,1171.431885
5.571,1173.92041
5.572,1166.455078
5.573,1162.722412
5.574,1188.228882
5.575,1180.76355
5.576,1171.431885
5.577,1169.565552
5.578,1169.565552
5.579,1168.943481
5.58,1165.210815
5.581,1168.321411
5.582,1193.827881
5.583,1152.146484
5.584,1160.233887
5.585,1156.501343
5.586,1166.455078
5.587,1183.874146
5.588,1186.984619
5.589,1163.344482
5.59,1171.431885
5.591,1158.367676
5.592,1155.25708
5.593,1173.298218
5.594,1165.210815
5.595,1177.652954
5.596,1152.768677
5.597,1144.059082
5.598,1173.92041
5.599,1163.344482
5.6,1177.030884
5.601,1177.030884
5.602,1168.321411
5.603,1156.501343
5.604,1177.030884
5.605,1172.676147
5.606,1166.455078
5.607,1166.455078
5.608,1159.611816
5.609,1174.54248
5.61,1155.87915
5.611,1175.164551
5.612,1157.745483
5.613,1165.832886
5.614,1154.012817
5.615,1160.233887
5.616,1178.897217
5.617,1157.745483
5.618,1157.745483
5.619,1158.989746
5.62,1144.681152
5.621,1146.547485
5.622,1150.280151
5.623,1148.413818
5.624,1157.745483
5.625,1159.611816
5.626,1172.054077
5.627,1172.676147
5.628,1142.814941
5.629,1159.611816
5.63,1145.925415
5.631,1158.367676
5.632,1156.501343
5.633,1162.10022
5.634,1149.658081
5.635,1150.280151
5.636,1183.874146
5.637,1155.25708
5.638,1160.856079
5.639,1169.565552
5.64,1158.989746
5.641,1173.298218
5.642,1153.390747
5.643,1177.652954
5.644,1149.036011
5.645,1142.814941
5.646,1147.169678
5.647,1153.390747
5.648,1147.791748
5.649,1160.856079
5.65,1156.501343
5.651,1145.303345
5.652,1149.036011
5.653,1151.524414
5.654,1171.431885
5.655,1151.524414
5.656,1173.298218
5.657,1173.92041
5.658,1147.169678
5.659,1158.989746
5.66,1164.588745
5.661,1160.233887
5.662,1145.925415
5.663,1146.547485
5.664,1160.233887
5.665,1159.611816
5.666,1152.146484
5.667,1163.344482
5.668,1139.704346
5.669,1122.285278
5.67,1150.280151
5.671,1154.012817
5.672,1146.547485
5.673,1163.344482
5.674,1150.902344
5.675,1147.791748
5.676,1170.187744
5.677,1165.210815
5.678,1147.169678
5.679,1167.077148
5.68,1149.036011
5.681,1152.146484
5.682,1138.460083
5.683,1146.547485
5.684,1173.298218
5.685,1164.588745
5.686,1146.547485
5.687,1158.989746
5.688,1164.588745
5.689,1137.838013
5.69,1163.966553
5.691,1152.146484
5.692,1130.994751
5.693,1128.506348
5.694,1147.169678
5.695,1145.303345
5.696,1143.437012
5.697,1155.87915
5.698,1153.390747
5.699,1147.169678
5.7,1157.745483
5.701,1137.215942
5.702,1157.745483
5.703,1149.658081
5.704,1150.280151
5.705,1139.704346
5.706,1137.215942
5.707,1148.413818
5.708,1167.077148
5.709,1171.431885
5.71,1165.832886
5.711,1158.367676
5.712,1142.192749
5.713,1136.59375
5.714,1148.413818
5.715,1165.210815
5.716,1161.478149
5.717,1133.483276
5.718,1139.082275
5.719,1158.989746
5.72,1147.791748
5.721,1144.681152
5.722,1156.501343
5.723,1147.169678
5.724,1139.082275
5.725,1158.367676
5.726,1157.745483
5.727,1144.681152
5.728,1134.105347
5.729,1160.233887
5.73,1132.239014
5.731,1152.768677
5.732,1132.239014
5.733,1158.989746
5.734,1171.431885
5.735,1154.012817
5.736,1156.501343
5.737,1142.192749
5.738,1161.478149
5.739,1129.128418
5.74,1139.704346
5.741,1147.791748
5.742,1134.727417
5.743,1163.966553
5.744,1137.838013
5.745,1141.570679
5.746,1144.681152
5.747,1152.768677
5.748,1157.123413
5.749,1169.565552
5.75,1158.989746
5.751,1142.192749
5.752,1156.501343
5.753,1134.105347
5.754,1121.041016
5.755,1130.372681
5.756,1139.082275
5.757,1162.722412
5.758,1163.966553
5.759,1151.524414
5.76,1158.989746
5.761,1158.989746
5.762,1160.233887
5.763,1197.560547
5.764,1195.072021
5.765,1180.141479
5.766,1152.146484
5.767,1153.390747
5.768,1127.262207
5.769,1137.215942
5.77,1139.082275
5.771,1155.25708
5.772,1157.123413
5.773,1120.418945
5.774,1212.491089
5.775,1243.596558
5.776,1185.740479
5.777,1169.565552
5.778,1158.989746
5.779,1149.658081
5.78,1082.470215
5.781,1101.133545
5.782,1139.704346
5.783,1110.46521
5.784,1116.064209
5.785,1156.501343
5.786,1132.239014
5.787,1136.59375
5.788,1138.460083
5.789,1167.699219
5.79,1147.169678
5.791,1147.791748
5.792,1111.08728
5.793,1134.727417
5.794,1106.732544
5.795,1139.082275
5.796,1126.640015
5.797,1135.349609
5.798,1155.25708
5.799,1144.681152
5.8,1138.460083
5.801,1138.460083
5.802,1162.722412
5.803,1152.768677
5.804,1144.059082
5.805,1116.686279
5.806,1116.064209
5.807,1103.621948
5.808,1093.668213
5.809,1139.704346
5.81,1162.10022
5.811,1133.483276
5.812,1127.262207
5.813,1122.907349
5.814,1126.640015
5.815,1125.395874
5.816,1126.640015
5.817,1132.239014
5.818,1139.082275
5.819,1116.686279
5.82,1121.663208
5.821,1139.704346
5.822,1133.483276
5.823,1122.285278
5.824,1126.017944
5.825,1102.999878
5.826,1090.557739
5.827,1148.413818
5.828,1119.796875
5.829,1112.953613
5.83,1121.041016
5.831,1149.658081
5.832,1157.745483
5.833,1123.529541
5.834,1127.262207
5.835,1112.331543
5.836,1132.861084
5.837,1122.285278
5.838,1115.442017
5.839,1148.413818
5.84,1126.640015
5.841,1139.704346
5.842,1118.552612
5.843,1121.663208
5.844,1116.686279
5.845,1101.755615
5.846,1113.575684
5.847,1124.151611
5.848,1158.989746
5.849,1112.331543
5.85,1108.598877
5.851,1149.658081
